uid,region_city_group,region_city_group_no,region_city,age_group,age,visit_days,total_duration_min,avg_duration_min,total_payment_may,retained_june,retained_july,retained_august,retained_90
644576,Busan,10,Busan,Thirties,35,9,2463,274,106500,0,0,0,0
644578,Gyeongsangnam-do,8,사천,Twenties,26,1,142,142,6000,0,0,0,0
644594,Jeollanam-do,6,해남,Teens,14,3,532,177,26000,1,1,0,1
644612,Seoul,1,Seoul,Twenties,20,15,10994,733,170000,1,1,1,1
644620,Busan,10,Busan,Thirties,35,29,17403,600,751000,0,0,0,0
644624,Seoul,1,Seoul,Twenties,25,1,72,72,3000,0,0,0,0
644631,Gyeonggi-do,2,이천,Teens,11,2,395,198,17000,0,0,0,0
644651,Gyeonggi-do,2,Yongin,Teens,11,1,539,539,23500,0,0,1,1
644652,Seoul,1,Seoul,Twenties,27,1,114,114,5000,0,0,0,0
644663,Seoul,1,Seoul,Twenties,24,2,211,106,9000,0,0,1,1
644679,Gyeonggi-do,2,Uijeongbu,Twenties,28,1,80,80,7000,1,0,1,1
644691,Seoul,1,Seoul,Twenties,27,23,10689,465,461500,0,1,1,1
644699,Gyeonggi-do,2,화성,Twenties,28,1,296,296,13000,0,0,0,0
644718,Seoul,1,Seoul,Teens,16,10,2377,238,102500,0,0,0,0
644733,Gyeonggi-do,2,오산,Teens,17,2,803,402,110000,1,1,0,1
644738,Seoul,1,Seoul,Teens,19,1,159,159,7000,0,1,0,1
644739,Seoul,1,Seoul,Forties+,47,9,3276,364,141500,0,1,1,1
644744,Gangwon-do,9,Donghae,Teens,19,1,123,123,7500,1,1,1,1
644763,Seoul,1,Seoul,Teens,19,3,1512,504,10000,1,1,1,1
644767,Ulsan,15,Ulsan,Twenties,21,1,583,583,25000,0,0,0,0
644774,Gyeonggi-do,2,Siheung,Teens,13,1,162,162,41000,1,0,0,1
644793,Seoul,1,Seoul,Twenties,25,1,87,87,4000,0,0,0,0
644798,Gyeonggi-do,2,Uijeongbu,Teens,17,27,18487,685,798000,0,0,0,0
644811,Seoul,1,Seoul,Teens,11,3,253,84,11000,0,0,0,0
644816,Busan,10,Busan,Teens,10,25,9153,366,395000,0,0,0,0
644817,Seoul,1,Seoul,Teens,19,2,249,125,10500,0,1,0,1
644863,Daegu,11,Daegu,Twenties,22,2,190,95,8000,0,0,0,0
644876,Jeollabuk-do,5,Jeonju,Twenties,21,3,422,141,18000,1,0,0,1
644888,Jeollabuk-do,5,Jeonju,Teens,16,8,2353,294,100000,1,0,0,1
644899,Gyeonggi-do,2,Goyang,Teens,13,2,187,94,8000,0,0,0,0
644911,Gyeonggi-do,2,Anyang,Twenties,25,3,244,81,10500,0,0,0,0
644912,Seoul,1,Seoul,Thirties,34,4,1120,280,48500,0,0,0,0
644924,Seoul,1,Seoul,Teens,10,1,230,230,10000,0,1,0,1
644934,Gyeonggi-do,2,화성,Twenties,21,20,8861,443,382500,0,0,0,0
644943,Seoul,1,Seoul,Teens,17,2,1679,840,72500,0,1,0,1
644958,Incheon,12,Incheon,Forties+,46,6,1661,277,71500,0,1,0,1
644964,Jeollabuk-do,5,Jeonju,Twenties,25,5,1044,209,45000,0,1,1,1
644970,Gyeonggi-do,2,Anyang,Teens,17,8,800,100,34500,0,1,0,1
644983,Seoul,1,Seoul,Forties+,52,6,183,31,8000,0,1,1,1
644996,Seoul,1,Seoul,Teens,18,18,3335,185,140000,1,1,1,1
645000,Busan,10,Busan,Teens,12,21,9638,459,416000,0,0,0,0
645009,Seoul,1,Seoul,Teens,16,3,1072,357,46500,0,0,0,0
645016,Gyeonggi-do,2,Ansan,Teens,15,4,341,85,14500,0,0,0,0
645021,Gangwon-do,9,Taebaek,Twenties,26,1,355,355,15500,0,0,1,1
645030,Gyeonggi-do,2,Uijeongbu,Twenties,24,5,548,110,120000,0,0,0,0
645067,Gyeonggi-do,2,Uijeongbu,Thirties,30,5,854,171,37000,0,0,0,0
645069,Gangwon-do,9,Chuncheon,Twenties,29,15,7889,526,340500,0,0,0,0
645073,Daejeon,14,Daejeon,Twenties,29,3,774,258,33500,0,0,0,0
645092,Gyeonggi-do,2,Siheung,Twenties,27,3,44,15,2000,0,0,0,0
645107,Seoul,1,Seoul,Teens,17,1,149,149,6500,0,0,0,0
645111,Jeollabuk-do,5,Jeonju,Teens,16,2,686,343,29500,0,0,0,0
645118,Seoul,1,Seoul,Twenties,26,8,839,105,55000,0,1,0,1
645119,Gyeonggi-do,2,Yongin,Teens,16,16,1936,121,140000,1,1,0,1
645121,Gyeonggi-do,2,Bucheon,Teens,15,3,382,127,120000,0,0,1,1
645126,Seoul,1,Seoul,Twenties,22,3,179,60,7500,0,1,1,1
645138,Sejong,16,Sejong,Teens,14,1,96,96,4000,0,0,0,0
645146,Chungcheongbuk-do,4,Cheongju,Twenties,25,11,5205,473,224500,0,0,0,0
645180,Seoul,1,Seoul,Twenties,29,29,19970,689,862000,0,0,0,0
645183,Gyeonggi-do,2,Hanam,Teens,18,1,221,221,6000,0,0,0,0
645190,Seoul,1,Seoul,Twenties,24,1,218,218,9500,0,1,0,1
645205,Busan,10,Busan,Teens,15,12,4601,383,198500,0,0,0,0
645229,Gyeonggi-do,2,화성,Forties+,50,30,20179,673,871000,0,0,0,0
645235,Seoul,1,Seoul,Thirties,36,3,515,172,22000,0,0,0,0
645236,Seoul,1,Seoul,Teens,16,1,201,201,165000,1,1,1,1
645238,Seoul,1,Seoul,Twenties,26,3,1062,354,36000,1,1,0,1
645242,Incheon,12,Incheon,Teens,17,10,1792,179,153000,0,0,0,0
645252,Seoul,1,Seoul,Teens,18,1,407,407,17500,0,0,0,0
645255,Ulsan,15,Ulsan,Thirties,39,6,3524,587,78000,1,1,0,1
645273,Daegu,11,Daegu,Teens,10,1,936,936,40500,0,0,0,0
645276,Jeju,17,Jeju,Teens,14,1,30,30,1500,0,0,0,0
645279,Gyeonggi-do,2,Suwon,Teens,17,1,262,262,11500,0,0,0,0
645302,Seoul,1,Seoul,Teens,17,4,1490,373,64500,0,0,1,1
645323,Gyeonggi-do,2,Yongin,Twenties,24,1,476,476,9000,0,0,0,0
645324,Seoul,1,Seoul,Twenties,21,7,4457,637,192500,0,0,0,0
645333,Gyeonggi-do,2,Pocheon,Twenties,22,1,56,56,2500,0,0,0,0
645341,Seoul,1,Seoul,Teens,14,7,735,105,31500,0,1,1,1
645347,Jeollabuk-do,5,Jeonju,Teens,10,2,508,254,22000,0,1,1,1
645352,Seoul,1,Seoul,Forties+,57,8,2410,301,104000,0,0,1,1
645359,Seoul,1,Seoul,Teens,13,1,87,87,4000,0,0,0,0
645366,Gyeonggi-do,2,Uijeongbu,Twenties,28,8,1114,139,48000,0,0,0,0
645398,Seoul,1,Seoul,Twenties,28,3,179,60,7500,0,0,0,0
645403,Seoul,1,Seoul,Teens,15,8,2639,330,114000,0,0,0,0
645405,Busan,10,Busan,Forties+,45,28,14314,511,618000,0,0,0,0
645410,Gyeonggi-do,2,Pocheon,Twenties,27,23,10801,470,130000,1,1,1,1
645417,Seoul,1,Seoul,Teens,14,4,209,52,5000,0,0,0,0
645418,Chungcheongbuk-do,4,Cheongju,Thirties,30,1,14,14,500,0,0,0,0
645425,Seoul,1,Seoul,Thirties,32,15,3720,248,99000,0,0,0,0
645426,Busan,10,Busan,Thirties,32,26,14261,549,615500,0,0,0,0
645438,Sejong,16,Sejong,Twenties,29,5,258,52,11000,0,0,0,0
645473,Gangwon-do,9,Chuncheon,Thirties,37,5,926,185,40000,0,0,0,0
645485,Jeollabuk-do,5,Gunsan,Teens,12,1,27,27,1000,0,0,0,0
645494,Busan,10,Busan,Teens,13,2,509,255,22000,0,0,0,0
645510,Incheon,12,Incheon,Forties+,42,9,2066,230,89000,0,1,1,1
645516,Seoul,1,Seoul,Teens,16,9,647,72,28000,1,0,1,1
645541,Gangwon-do,9,Wonju,Teens,18,15,7937,529,280000,0,1,1,1
645545,Gangwon-do,9,Chuncheon,Teens,18,15,5420,361,234000,0,0,0,0
645546,Chungcheongbuk-do,4,Cheongju,Twenties,27,12,7768,647,335500,0,0,0,0
645575,Chungcheongbuk-do,4,Cheongju,Twenties,27,1,47,47,2000,0,1,0,1
645592,Gyeonggi-do,2,Goyang,Teens,15,3,598,199,70000,0,0,0,0
645597,Gyeonggi-do,2,의왕,Teens,13,1,433,433,18500,0,0,0,0
645601,Busan,10,Busan,Thirties,32,2,395,198,17000,0,0,0,0
645604,Gyeonggi-do,2,Goyang,Thirties,31,2,259,130,11000,1,1,1,1
645612,Gangwon-do,9,Gangwon,Forties+,43,3,711,237,77000,0,0,0,0
645656,Gyeonggi-do,2,Seongnam,Twenties,28,3,643,214,28000,0,0,0,0
645661,Daegu,11,Daegu,Teens,11,3,491,164,21000,0,0,0,0
645664,Seoul,1,Seoul,Forties+,48,1,234,234,3500,0,1,1,1
645667,Gyeonggi-do,2,Goyang,Teens,16,5,1131,226,49000,0,0,0,0
645673,Chungcheongbuk-do,4,Cheongju,Teens,12,3,1496,499,64500,0,0,0,0
645692,Gyeonggi-do,2,화성,Teens,11,26,11870,457,512500,0,0,0,0
645695,Gangwon-do,9,Taebaek,Twenties,26,19,4931,260,60000,1,0,0,1
645699,Seoul,1,Seoul,Thirties,30,1,359,359,6000,0,0,0,0
645703,Jeju,17,Jeju,Teens,14,1,160,160,12000,0,0,0,0
645707,Seoul,1,Seoul,Teens,15,1,58,58,2500,0,1,0,1
645708,Chungcheongbuk-do,4,Cheongju,Teens,15,3,1373,458,59500,0,0,0,0
645716,Jeollabuk-do,5,Jeonju,Forties+,46,5,1011,202,43500,0,0,0,0
645719,Gangwon-do,9,Chuncheon,Twenties,24,3,1661,554,71500,0,0,0,0
645720,Seoul,1,Seoul,Teens,14,1,53,53,2500,0,0,0,0
645735,Seoul,1,Seoul,Twenties,26,1,188,188,8000,0,0,0,0
645747,Jeju,17,Jeju,Teens,10,2,155,78,6500,0,0,0,0
645748,Sejong,16,Sejong,Twenties,22,5,1158,232,50000,0,0,0,0
645760,Sejong,16,Sejong,Twenties,28,2,455,228,19500,0,0,0,0
645768,Gyeonggi-do,2,화성,Twenties,29,4,1850,463,80000,0,0,0,0
645770,Gyeonggi-do,2,화성,Teens,12,17,9726,572,420000,0,0,0,0
645775,Sejong,16,Sejong,Teens,18,4,1668,417,72000,0,0,0,0
645790,Sejong,16,Sejong,Teens,14,2,1708,854,73500,0,0,0,0
645792,Busan,10,Busan,Twenties,23,7,3800,543,164000,0,0,0,0
645794,Seoul,1,Seoul,Forties+,50,4,1195,299,51500,1,0,1,1
645817,Sejong,16,Sejong,Twenties,25,1,1,1,0,0,0,0,0
645820,Sejong,16,Sejong,Teens,13,1,1,1,0,0,0,0,0
645824,Seoul,1,Seoul,Teens,17,1,232,232,10000,1,1,0,1
645825,Seoul,1,Seoul,Twenties,21,13,4196,323,125000,0,0,0,0
645829,Seoul,1,Seoul,Twenties,27,13,5502,423,130000,1,1,1,1
645836,Seoul,1,Seoul,Twenties,24,1,838,838,36000,0,0,0,0
645838,Chungcheongbuk-do,4,Cheongju,Twenties,24,2,385,193,10000,0,0,0,0
645839,Gyeonggi-do,2,Pocheon,Teens,11,4,495,124,21500,0,0,0,0
645849,Gangwon-do,9,Chuncheon,Teens,19,15,7486,499,323000,0,0,0,0
645856,Ulsan,15,Ulsan,Teens,18,1,227,227,10000,0,1,1,1
645862,Gyeonggi-do,2,Ansan,Twenties,29,4,184,46,8000,0,0,0,0
645863,Jeollabuk-do,5,Jeonju,Teens,16,2,901,451,39000,1,0,0,1
645875,Daegu,11,Daegu,Thirties,34,1,394,394,17000,0,0,0,0
645876,Seoul,1,Seoul,Forties+,49,2,152,76,6500,0,0,0,0
645889,Gyeonggi-do,2,Hanam,Teens,14,3,407,136,17500,0,0,0,0
645895,Gyeonggi-do,2,Seongnam,Teens,15,1,178,178,4500,1,1,1,1
645898,Gangwon-do,9,Chuncheon,Thirties,39,4,1546,387,66500,0,0,0,0
645899,Seoul,1,Seoul,Teens,19,1,117,117,9000,0,0,0,0
645900,Seoul,1,Seoul,Twenties,25,4,687,172,29500,0,0,0,0
645902,Incheon,12,Incheon,Forties+,48,3,1484,495,64000,0,0,0,0
645904,Incheon,12,Incheon,Teens,10,1,391,391,17000,0,0,0,0
645906,Incheon,12,Incheon,Teens,15,2,246,123,10500,0,0,0,0
645907,Ulsan,15,Ulsan,Twenties,24,2,249,125,15000,1,1,0,1
645911,Incheon,12,Incheon,Twenties,23,2,368,184,16000,0,0,0,0
645918,Seoul,1,Seoul,Twenties,27,1,100,100,4500,0,0,0,0
645925,Seoul,1,Seoul,Teens,14,12,4014,335,173500,0,0,0,0
645932,Gyeonggi-do,2,Suwon,Thirties,35,3,1190,397,51500,0,0,0,0
645936,Gyeonggi-do,2,Hanam,Twenties,23,4,1476,369,63500,0,0,0,0
645948,Gangwon-do,9,Wonju,Twenties,20,3,927,309,40000,0,1,1,1
645950,Gyeonggi-do,2,구리,Teens,17,28,20567,735,888000,0,0,0,0
645952,Gyeonggi-do,2,구리,Forties+,54,25,8086,323,349000,0,0,0,0
645954,Gyeonggi-do,2,구리,Teens,14,2,451,226,19500,0,0,0,0
645958,Gyeonggi-do,2,구리,Teens,14,18,9217,512,398000,0,0,0,0
645959,Seoul,1,Seoul,Twenties,25,1,408,408,17500,0,0,0,0
645962,Gyeonggi-do,2,구리,Teens,18,18,7784,432,336000,0,0,0,0
645965,Gyeonggi-do,2,구리,Forties+,53,27,11155,413,481500,0,0,0,0
645966,Seoul,1,Seoul,Twenties,27,1,22,22,1000,0,0,0,0
645968,Gyeonggi-do,2,구리,Teens,14,25,10685,427,461000,0,0,0,0
645971,Seoul,1,Seoul,Thirties,31,3,1012,337,43500,0,0,0,0
645976,Seoul,1,Seoul,Teens,13,3,1044,348,45000,0,0,0,0
645977,Gyeonggi-do,2,구리,Teens,15,9,3707,412,160000,0,0,0,0
645978,Gyeonggi-do,2,구리,Teens,19,19,9668,509,417500,0,0,0,0
645979,Gyeonggi-do,2,구리,Teens,16,4,509,127,22000,0,0,0,0
645980,Gyeonggi-do,2,구리,Twenties,29,24,8271,345,357000,0,0,0,0
645981,Gyeonggi-do,2,구리,Thirties,33,22,11039,502,476500,0,0,0,0
645983,Gyeonggi-do,2,구리,Teens,19,26,13090,503,565000,0,0,0,0
645984,Gyeonggi-do,2,구리,Forties+,51,12,5716,476,246500,0,0,0,0
645985,Gyeonggi-do,2,구리,Twenties,27,30,20398,680,880500,0,0,0,0
645986,Gyeonggi-do,2,구리,Teens,18,24,11759,490,507500,0,0,0,0
645987,Gyeonggi-do,2,구리,Thirties,33,22,6838,311,295000,0,0,0,0
645988,Gyeonggi-do,2,구리,Teens,19,17,6769,398,292000,0,0,0,0
645989,Gyeonggi-do,2,구리,Teens,13,7,3501,500,151000,0,0,0,0
645990,Incheon,12,Incheon,Twenties,25,15,8599,573,371000,0,0,0,0
645994,Gyeonggi-do,2,구리,Twenties,28,26,13043,502,563000,0,0,0,0
645996,Gyeonggi-do,2,구리,Teens,10,21,10888,518,470000,0,0,0,0
645998,Gyeonggi-do,2,구리,Thirties,34,27,15631,579,674500,0,0,0,0
645999,Gyeonggi-do,2,구리,Teens,10,3,1775,592,76500,0,0,0,0
646000,Gyeonggi-do,2,구리,Teens,10,25,14447,578,623500,0,0,0,0
646001,Gyeonggi-do,2,구리,Twenties,28,28,18793,671,811000,0,0,0,0
646002,Gyeonggi-do,2,구리,Teens,18,24,12564,524,542500,0,0,0,0
646003,Gyeonggi-do,2,구리,Teens,16,22,9853,448,425500,0,0,0,0
646005,Gyeonggi-do,2,구리,Twenties,23,25,11837,473,511000,0,0,0,0
646006,Gyeonggi-do,2,구리,Twenties,25,16,5732,358,247500,0,0,0,0
646007,Gyeonggi-do,2,구리,Twenties,27,6,1969,328,85000,0,0,0,0
646011,Gyeonggi-do,2,구리,Teens,11,9,4807,534,207500,0,0,0,0
646013,Gyeonggi-do,2,구리,Teens,19,21,10302,491,444500,0,0,0,0
646014,Gyeonggi-do,2,구리,Twenties,22,27,16907,626,730000,0,0,0,0
646016,Incheon,12,Incheon,Teens,17,3,235,78,10000,0,0,0,0
646017,Gyeonggi-do,2,구리,Teens,10,21,11587,552,500000,0,0,0,0
646019,Gyeonggi-do,2,구리,Teens,17,23,13214,575,570500,0,0,0,0
646020,Gyeonggi-do,2,구리,Teens,15,27,9531,353,411500,0,0,0,0
646023,Gyeonggi-do,2,구리,Teens,19,26,13580,522,586000,0,0,0,0
646027,Gyeonggi-do,2,구리,Teens,17,11,6292,572,271500,0,0,0,0
646028,Gyeonggi-do,2,구리,Twenties,29,20,10596,530,457500,0,0,0,0
646029,Gyeonggi-do,2,구리,Teens,19,28,15276,546,659500,0,0,0,0
646030,Gyeonggi-do,2,구리,Teens,14,27,15885,588,685500,0,0,0,0
646032,Gyeonggi-do,2,Yongin,Teens,10,22,7046,320,304000,0,0,0,0
646033,Gyeonggi-do,2,Yongin,Twenties,21,20,9821,491,424000,0,0,0,0
646037,Gyeonggi-do,2,Yongin,Teens,17,19,6780,357,292500,0,0,0,0
646039,Gyeonggi-do,2,Yongin,Teens,13,12,5187,432,224000,0,0,0,0
646044,Busan,10,Busan,Teens,18,21,12650,602,546000,0,0,0,0
646045,Busan,10,Busan,Teens,10,15,5191,346,224000,0,0,0,0
646046,Busan,10,Busan,Twenties,27,17,7774,457,335500,0,0,0,0
646047,Busan,10,Busan,Teens,19,24,12112,505,523000,0,0,0,0
646048,Busan,10,Busan,Teens,16,19,11080,583,478500,0,0,0,0
646049,Busan,10,Busan,Teens,11,4,1698,425,73500,0,0,0,0
646050,Busan,10,Busan,Teens,13,14,5813,415,251000,0,0,0,0
646052,Busan,10,Busan,Twenties,22,3,578,193,25000,0,0,0,0
646053,Busan,10,Busan,Teens,11,4,941,235,40500,0,0,0,0
646054,Busan,10,Busan,Teens,14,4,964,241,41500,0,0,0,0
646055,Busan,10,Busan,Teens,15,4,2091,523,90500,0,0,0,0
646056,Busan,10,Busan,Twenties,20,19,8115,427,350500,0,0,0,0
646058,Busan,10,Busan,Twenties,27,13,2633,203,113500,0,0,0,0
646059,Busan,10,Busan,Teens,14,5,874,175,37500,0,0,0,0
646062,Gyeonggi-do,2,Yongin,Teens,15,11,5700,518,246000,0,0,0,0
646065,Gyeonggi-do,2,Yongin,Twenties,24,31,17924,578,773500,0,0,0,0
646066,Gyeonggi-do,2,Yongin,Thirties,36,8,2139,267,92500,0,0,0,0
646067,Gyeonggi-do,2,Yongin,Twenties,21,3,183,61,8000,0,0,0,0
646068,Gyeonggi-do,2,Yongin,Twenties,26,30,22853,762,986500,0,0,0,0
646069,Gyeonggi-do,2,Yongin,Twenties,29,15,4248,283,183500,0,0,0,0
646071,Incheon,12,Incheon,Teens,14,11,5162,469,223000,0,0,0,0
646076,Incheon,12,Incheon,Teens,15,22,11134,506,480500,0,0,1,1
646077,Incheon,12,Incheon,Teens,16,22,12265,558,529500,0,0,0,0
646078,Incheon,12,Incheon,Twenties,25,23,9882,430,426500,0,0,0,0
646081,Incheon,12,Incheon,Teens,14,22,9480,431,409000,0,0,0,0
646082,Incheon,12,Incheon,Teens,12,24,14481,603,625000,0,0,0,0
646084,Incheon,12,Incheon,Thirties,31,10,4063,406,175500,0,0,0,0
646085,Incheon,12,Incheon,Teens,19,6,1527,255,66000,0,0,0,0
646086,Incheon,12,Incheon,Teens,19,8,4728,591,204000,0,0,0,0
646089,Incheon,12,Incheon,Teens,11,20,4662,233,201000,0,0,0,0
646099,Gyeonggi-do,2,Hanam,Teens,16,1,751,751,32500,0,0,0,0
646100,Incheon,12,Incheon,Teens,14,2,197,99,8500,0,0,0,0
646110,Gyeonggi-do,2,Suwon,Teens,12,1,101,101,4500,0,0,0,0
646112,Sejong,16,Sejong,Twenties,27,5,277,55,12000,0,0,0,0
646116,Jeollabuk-do,5,Jeonju,Twenties,24,3,788,263,34000,0,1,1,1
646119,Gyeonggi-do,2,Yongin,Thirties,39,7,1855,265,80000,0,0,0,0
646120,Gyeonggi-do,2,Suwon,Forties+,57,2,639,320,27500,0,0,0,0
646123,Sejong,16,Sejong,Teens,19,1,230,230,10000,0,0,0,0
646124,Sejong,16,Sejong,Teens,15,2,617,309,26500,0,0,0,0
646126,Sejong,16,Sejong,Twenties,21,1,122,122,5500,0,0,0,0
646127,Sejong,16,Sejong,Teens,10,1,217,217,9500,0,0,0,0
646128,Gyeonggi-do,2,Pocheon,Forties+,53,2,837,419,18000,0,0,0,0
646129,Sejong,16,Sejong,Teens,19,9,700,78,30000,0,0,0,0
646132,Seoul,1,Seoul,Teens,11,1,322,322,14000,0,0,0,0
646140,Busan,10,Busan,Twenties,22,20,6263,313,270500,0,0,0,0
646145,Gyeonggi-do,2,이천,Teens,14,3,193,64,8500,0,0,0,0
646147,Seoul,1,Seoul,Twenties,28,1,319,319,14000,0,0,0,0
646148,Jeollabuk-do,5,Jeonju,Twenties,26,4,1366,342,59000,0,0,0,0
646149,Gyeonggi-do,2,Bucheon,Teens,12,1,110,110,4500,0,0,0,0
646150,Chungcheongnam-do,3,Nonsan,Teens,13,14,9457,676,408000,0,0,0,0
646154,Gyeongsangnam-do,8,Yangsan,Teens,19,1,3,3,4000,1,0,0,1
646158,Daegu,11,Daegu,Teens,18,5,1485,297,64000,0,0,0,0
646168,Busan,10,Busan,Teens,11,20,6772,339,292500,0,0,0,0
646170,Daegu,11,Daegu,Twenties,23,2,1385,693,60000,0,0,0,0
646171,Daegu,11,Daegu,Teens,16,24,11481,478,495500,0,0,0,0
646172,Busan,10,Busan,Teens,15,1,1,1,0,0,0,0,0
646174,Daegu,11,Daegu,Twenties,26,21,9290,442,401000,0,0,0,0
646175,Daegu,11,Daegu,Twenties,26,20,8875,444,383000,0,0,0,0
646176,Daegu,11,Daegu,Teens,11,29,16744,577,723000,0,0,0,0
646177,Daegu,11,Daegu,Teens,12,19,4105,216,177000,0,0,0,0
646178,Daegu,11,Daegu,Twenties,20,21,11117,529,480000,0,0,0,0
646179,Daegu,11,Daegu,Twenties,28,1,194,194,8500,0,0,0,0
646180,Gyeonggi-do,2,화성,Twenties,29,7,3396,485,146500,0,0,0,0
646184,Daegu,11,Daegu,Teens,12,21,8776,418,379000,0,0,0,0
646185,Chungcheongnam-do,3,Cheonan,Twenties,26,24,19690,820,140000,1,1,1,1
646186,Daegu,11,Daegu,Twenties,26,20,7703,385,332500,0,0,0,0
646188,Daegu,11,Daegu,Forties+,58,21,9179,437,396000,0,0,0,0
646190,Daegu,11,Daegu,Teens,17,22,8913,405,384500,0,0,0,0
646191,Daegu,11,Daegu,Teens,18,27,12151,450,524500,0,0,0,0
646194,Seoul,1,Seoul,Teens,14,1,391,391,17000,0,0,0,0
646196,Gyeonggi-do,2,화성,Twenties,28,2,958,479,18000,0,0,0,0
646198,Daegu,11,Daegu,Teens,14,16,7187,449,310000,0,0,0,0
646201,Daegu,11,Daegu,Teens,13,18,8906,495,384500,0,0,0,0
646202,Gyeonggi-do,2,Uijeongbu,Teens,13,26,14380,553,620500,0,0,0,0
646204,Daegu,11,Daegu,Twenties,25,20,8538,427,368500,0,0,0,0
646205,Daegu,11,Daegu,Twenties,28,21,8979,428,387500,0,0,0,0
646206,Daegu,11,Daegu,Twenties,25,15,7697,513,332000,0,0,0,0
646207,Daegu,11,Daegu,Teens,19,15,5743,383,248000,0,0,0,0
646208,Gyeonggi-do,2,Suwon,Teens,15,5,1981,396,85500,0,0,0,0
646209,Jeollabuk-do,5,Jeonju,Thirties,36,1,122,122,5500,0,0,0,0
646210,Daegu,11,Daegu,Teens,17,25,10472,419,452000,0,0,0,0
646212,Daegu,11,Daegu,Teens,12,24,8568,357,370000,0,0,0,0
646213,Gyeonggi-do,2,Suwon,Teens,12,13,6033,464,260500,0,0,0,0
646215,Daegu,11,Daegu,Twenties,28,14,3401,243,147000,0,0,0,0
646219,Seoul,1,Seoul,Teens,10,7,1473,210,63500,0,0,1,1
646222,Gyeonggi-do,2,Uijeongbu,Teens,13,27,13221,490,570500,0,0,0,0
646223,Gyeonggi-do,2,Uijeongbu,Forties+,42,10,5647,565,244000,0,0,0,0
646225,Gyeonggi-do,2,Uijeongbu,Thirties,37,19,7566,398,326500,0,0,0,0
646226,Gyeonggi-do,2,Yongin,Teens,10,8,1781,223,77000,0,0,0,0
646229,Gyeonggi-do,2,Goyang,Thirties,39,2,411,206,17500,0,1,1,1
646232,Incheon,12,Incheon,Forties+,57,16,5046,315,218000,0,0,0,0
646233,Gangwon-do,9,Wonju,Forties+,54,2,217,109,9500,0,0,0,0
646243,Daegu,11,Daegu,Teens,12,6,1386,231,60000,0,0,0,0
646247,Gyeonggi-do,2,Yongin,Forties+,44,3,2010,670,87000,0,0,0,0
646256,Chungcheongnam-do,3,Cheonan,Teens,15,1,115,115,5000,0,0,1,1
646276,Gyeonggi-do,2,Yongin,Twenties,22,3,465,155,20000,0,0,0,0
646279,Gyeonggi-do,2,Uijeongbu,Thirties,33,29,17411,600,751500,0,0,0,0
646284,Gyeonggi-do,2,Yongin,Teens,19,1,70,70,3000,0,0,0,0
646287,Incheon,12,Incheon,Teens,17,2,283,142,12000,0,0,0,0
646302,Gyeonggi-do,2,구리,Teens,12,9,2057,229,89000,0,0,0,0
646307,Ulsan,15,Ulsan,Teens,13,1,170,170,7500,0,0,0,0
646311,Ulsan,15,Ulsan,Twenties,29,5,2095,419,90500,0,0,0,0
646313,Ulsan,15,Ulsan,Twenties,21,13,5695,438,246000,0,0,0,0
646314,Ulsan,15,Ulsan,Twenties,27,7,4623,660,199500,0,0,0,0
646318,Ulsan,15,Ulsan,Twenties,22,7,1479,211,64000,0,0,0,0
646326,Jeollabuk-do,5,Jeonju,Teens,16,13,2160,166,126000,1,1,1,1
646330,Ulsan,15,Ulsan,Twenties,26,17,5240,308,226000,0,0,0,0
646332,Seoul,1,Seoul,Teens,12,1,162,162,7000,0,0,0,0
646340,Ulsan,15,Ulsan,Teens,10,11,1885,171,81500,0,0,0,0
646343,Ulsan,15,Ulsan,Teens,12,20,6107,305,263500,0,0,0,0
646350,Ulsan,15,Ulsan,Teens,10,17,11547,679,498500,0,0,0,0
646351,Ulsan,15,Ulsan,Twenties,24,13,7195,553,310500,0,0,0,0
646352,Ulsan,15,Ulsan,Twenties,29,9,2792,310,120500,0,0,0,0
646353,Incheon,12,Incheon,Twenties,27,8,1894,237,82000,0,0,1,1
646356,Ulsan,15,Ulsan,Twenties,26,3,264,88,11500,0,0,0,0
646362,Jeollanam-do,6,해남,Teens,15,1,66,66,6000,0,0,0,0
646371,Gangwon-do,9,Donghae,Teens,17,1,137,137,6000,0,0,0,0
646374,Gyeonggi-do,2,Uijeongbu,Teens,19,4,1016,254,44000,0,1,0,1
646375,Gyeonggi-do,2,Uijeongbu,Forties+,59,1,371,371,16000,0,0,0,0
646379,Gyeonggi-do,2,Yongin,Teens,16,18,3328,185,143500,0,0,0,0
646383,Seoul,1,Seoul,Thirties,39,8,4857,607,209500,0,0,0,0
646394,Gyeongsangbuk-do,7,Gyeongsan,Teens,16,19,5030,265,217000,0,0,0,0
646401,Seoul,1,Seoul,Teens,16,1,50,50,3000,1,0,1,1
646406,Gyeonggi-do,2,Goyang,Teens,16,3,115,38,70000,1,0,0,1
646411,Seoul,1,Seoul,Teens,17,1,234,234,12000,0,0,0,0
646412,Incheon,12,Incheon,Twenties,28,5,727,145,31500,0,0,0,0
646418,Gyeonggi-do,2,화성,Thirties,33,1,90,90,5000,1,0,0,1
646431,Incheon,12,Incheon,Twenties,27,1,76,76,3500,0,0,0,0
646459,Gyeonggi-do,2,Siheung,Twenties,25,1,107,107,4000,1,1,0,1
646461,Daegu,11,Daegu,Twenties,28,22,9505,432,410500,0,0,0,0
